RegionID,SizeRank,RegionName,RegionType,StateName,3/31/2018,4/30/2018,5/31/2018,6/30/2018,7/31/2018,8/31/2018,9/30/2018,10/31/2018,11/30/2018,12/31/2018,1/31/2019,2/28/2019,3/31/2019,4/30/2019,5/31/2019,6/30/2019,7/31/2019,8/31/2019,9/30/2019,10/31/2019,11/30/2019,12/31/2019,1/31/2020,2/29/2020,3/31/2020,4/30/2020,5/31/2020,6/30/2020,7/31/2020,8/31/2020,9/30/2020,10/31/2020,11/30/2020,12/31/2020,1/31/2021,2/28/2021,3/31/2021,4/30/2021,5/31/2021,6/30/2021,7/31/2021,8/31/2021,9/30/2021,10/31/2021,11/30/2021,12/31/2021,1/31/2022,2/28/2022,3/31/2022,4/30/2022,5/31/2022,6/30/2022,7/31/2022,8/31/2022,9/30/2022,10/31/2022,11/30/2022,12/31/2022,1/31/2023,2/28/2023,3/31/2023,4/30/2023,5/31/2023,6/30/2023,7/31/2023,8/31/2023,9/30/2023,10/31/2023,11/30/2023,12/31/2023,1/31/2024,2/29/2024,3/31/2024,4/30/2024,5/31/2024,6/30/2024,7/31/2024,8/31/2024,9/30/2024,10/31/2024,11/30/2024,12/31/2024
845160,198,"Prescott Valley, AZ",msa,AZ,377500,379300,384267,388233,389600,389300,389300,387633,386300,387967,389933,394767,396467,404833,411000,414333,415967,418300,426617,429650,431217,432400,431067,431167,428333,429967,433300,439633,439667,442190,448857,462173,462983,459950,452967,452933,450467,462467,479167,495833,505817,505817,504650,501333,509667,515000,524983,533133,547633,555317,565467,575950,582283,580800,575817,576633,577483,577860,574677,576177,577283,585650,591150,597667,596000,592817,586483,588150,590000,591667,588333,586333,584333,572667,562667,553000,553000,553333,555000,558000,557667,555667
394765,218,"Lake Havasu City, AZ",msa,AZ,229600,234233,234267,242633,248333,256650,261300,267933,269583,268933,268633,270333,272967,276133,277633,281000,283133,286300,289617,291283,294617,297950,300233,298900,293916,291664,291631,294631,306200,314533,321500,316600,312633,307667,304333,296967,291117,295933,310300,324450,332967,336600,334967,330283,326650,322483,316983,303950,299783,301633,310000,321650,333283,344917,348267,346633,341650,335633,328967,322317,319967,318267,318267,313767,310467,310433,321600,334900,346600,349633,349633,351267,355750,362117,365724,364874,361857,362250,364917,369933,372633,376667
395247,225,"Yuma, AZ",msa,AZ,185383,188017,190683,193267,196267,196300,195433,192450,195117,199317,202633,203217,206517,212883,217300,218967,218800,219467,222583,226083,229083,227633,222933,219600,222467,230817,234483,234983,235000,240000,236083,232083,228750,232667,235967,239300,244283,252967,261117,267617,269300,269483,271333,275000,278083,280250,283583,287167,293000,300048,306743,308743,304995,301633,302593,304293,305960,303317,301483,299783,301467,303967,312333,318967,324117,325783,329150,334667,334933,334567,330733,330433,331433,337267,340633,343833,342133,342100,339583,339583,341250,341567
394595,302,"Flagstaff, AZ",msa,AZ,449616,452933,452783,449450,446117,441300,436633,436333,441000,445000,444583,439917,432817,431220,427887,427653,425000,425000,426333,427667,433796,447129,454129,466333,470333,478667,474917,470750,465567,469283,486450,508300,524750,526417,529705,543288,551621,558333,561500,577833,592500,595667,604333,606300,642967,659633,674333,658000,664667,679167,704167,705500,701000,689000,689000,695967,707147,707297,703663,706983,714667,728189,725689,724856,716667,708000,701000,699000,699300,702967,708300,714833,711467,706133,699300,697500,696833,696833,683967,659967,,
395098,335,"Sierra Vista, AZ",msa,AZ,169733,171950,175283,180300,183333,185000,184967,184300,184300,184333,184983,184950,186283,189633,193333,196667,196667,196333,196000,197333,198667,198500,198667,198983,202483,205733,209083,208083,209000,210917,214250,216083,215833,212333,211500,213167,218500,223500,229833,236167,241167,241500,244667,246333,252000,254000,257300,258300,261633,264500,267500,270833,274333,278650,284862,286862,285878,279667,276333,278333,283300,288300,292633,294333,294733,293733,292067,295000,296333,298067,293067,291733,294483,302816,307817,306633,302967,299633,304666,309166,314166,314167
395095,372,"Show Low, AZ",msa,AZ,248300,255933,262600,269233,269767,271050,274250,279417,284633,288100,284767,278958,272292,273952,279627,282660,279083,271083,269750,273150,276483,276483,272000,270300,268600,276267,282967,292381,301048,312714,321667,325000,321667,326667,320817,324073,323740,337923,349333,358000,364667,371617,381550,394050,393100,373115,,336582,348267,373233,398267,420450,428817,421483,417667,414333,416667,414760,409727,406360,404933,416633,429667,441333,446317,448283,448283,448300,450000,450000,449817,453150,453117,459933,464933,473967,482333,485667,493000,488000,476333,
394967,583,"Payson, AZ",msa,AZ,296983,297667,298000,302667,306667,313150,318483,321275,320092,320392,321933,328300,328300,328933,325600,326800,323167,320483,318950,322283,325267,328700,329000,333450,330883,328917,324750,328883,338550,342933,345300,353633,362667,363667,352333,363000,379665,,416332,424759,427393,426693,429933,433300,423333,411667,403333,411667,420000,433000,443833,456317,456650,460817,461667,462333,455000,439983,424317,418317,436167,461833,479833,485000,487333,485667,481000,467667,457667,449333,449633,465633,479792,494825,502242,508083,509417,497967,486967,483717,483717,484717
394918,625,"Nogales, AZ",msa,AZ,268333,273333,276667,277833,280467,280467,277633,280667,290650,298817,299817,298167,298333,310000,316333,317333,313000,305000,306333,306167,317800,325433,324917,322433,328783,337100,346283,350383,360417,365417,356409,353076,348076,356333,340500,340500,337483,,386483,381500,356333,346333,351333,361667,365000,388000,391333,396833,395500,397167,393333,380000,379083,373250,371567,364150,361617,348300,338300,337317,347467,354133,352483,347333,347000,360833,379167,396167,398333,391667,394167,395667,407333,408167,406667,401333,391333,389333,383833,388833,390833,396500
395046,718,"Safford, AZ",msa,AZ,170950,174480,179660,184327,187330,187633,185300,182267,180533,179850,179850,183615,188632,194998,197983,198983,198983,198871,199287,197954,196683,195167,195333,202817,210917,219083,219000,216000,212633,208300,219133,224983,233283,229117,228163,222363,229029,240833,258833,262167,261167,264000,263588,267071,269404,276449,284449,287117,293483,291333,288833,285500,290417,296250,298667,298717,297050,291600,287967,288633,293667,296167,295167,291833,291333,290000,297667,305967,312933,308600,320300,332667,344300,338300,332967,335833,336333,334817,331133,334967,344817,357333
753899,2,"Los Angeles, CA",msa,CA,778333,791667,799667,806300,805967,797967,791000,784667,781333,776633,769967,771633,779600,792933,809267,822667,835967,839300,839300,840300,843933,847267,849596,856296,866596,873300,878533,885233,905200,909963,909630,897997,907667,924667,934667,924983,907983,899633,899650,899983,899667,895963,891963,888963,889000,886333,889333,893000,911333,928333,945152,950152,949818,942967,935967,925633,915667,905859,899859,913159,929966,961633,981333,1014667,1058000,1085000,1100000,1075000,1065000,1033333,1016633,1016633,1041633,1075000,1108000,1133000,1149333,1133000,1116333,1099967,1091633,1067967
395057,12,"San Francisco, CA",msa,CA,895731,946083,978000,989667,972667,941000,929333,924667,924333,899667,887333,897333,935000,970667,993667,993963,977296,954296,956333,967667,978833,955500,942167,954000,978983,999279,1031613,1067629,1100667,1101667,1099000,1099000,1099667,1096333,1096667,1096650,1116642,1141642,1158325,1153633,1128300,1109967,1094333,1088833,1057167,1027167,999650,1032650,1098983,1165667,1199333,1199983,1196317,1179650,1175800,1169467,1152467,1093000,1053000,1053000,1114667,1164667,1214667,1216333,1209666,1175999,1174333,1179333,1180000,1147667,1114333,1129333,1163333,1198000,1211333,1211000,1194667,1166000,1163000,1166300,1148300,1084300
395025,13,"Riverside, CA",msa,CA,389967,394933,398267,399900,399767,399133,398833,397333,396500,395166,395166,396500,398166,402833,406333,411333,413300,411633,406633,401667,400000,400000,401666,406666,413333,418300,421633,427633,437633,445967,453267,456633,462967,466323,471290,473290,476617,484650,492983,501333,508333,515000,521667,526667,533300,537460,539127,542460,552967,566633,579967,586633,586300,581333,575000,570000,564666,558000,553000,550000,550000,555000,563333,571667,575000,573300,573300,574967,579999,581332,583666,587000,593667,597967,599633,600823,600823,600490,599300,599000,599000,599000
395056,17,"San Diego, CA",msa,CA,702667,715000,721633,727967,724633,714333,703300,693617,688700,685067,684750,689167,697167,715167,730983,742983,743283,741600,742933,742633,745667,745967,745967,745800,745800,745800,749633,766000,786300,799300,794633,783000,771667,771667,775000,778483,780117,788117,796300,808000,808333,816667,814967,824633,824633,833000,839967,858283,876283,902446,925763,942730,941567,924600,907633,897667,891000,884667,883000,889667,896000,915667,932633,962633,995967,1011000,1006333,973300,957967,951967,949817,950150,955300,973817,990150,997667,991333,986667,978000,967667,955667,949000
395045,26,"Sacramento, CA",msa,CA,442633,454300,458300,461333,456333,452667,449333,446000,444076,442743,445909,449833,457833,466333,476333,482000,486667,486333,484000,479300,476300,474967,475000,477059,484726,492726,498996,500663,507663,512667,520000,519833,524817,526150,532967,534650,536650,546333,557500,570833,574467,574967,572967,571333,573000,575000,582967,596267,610933,620967,625750,627750,621417,611633,603267,598267,593282,586648,584648,589333,596000,608983,620983,635983,643000,647667,647633,639633,626300,611333,608000,611945,621612,632696,642417,649417,649667,646300,641300,634967,628000,621333
395059,36,"San Jose, CA",msa,CA,1199456,1239086,1269094,1269613,1263317,1233296,1216629,1199629,1194666,1174667,1158333,1163325,1199658,1241621,1266629,1266629,1241296,1216279,1209613,1209317,1208667,1198648,1198981,1229648,1263000,1296000,1307500,1324433,1341100,1349248,1349315,1349315,1355963,1355963,1355963,1349667,1361333,1378308,1394958,1399625,1398983,1391000,1391000,1391000,1397333,1397333,1407500,1442448,1502115,1555281,1588333,1587333,1557667,1523000,1497667,1497667,1498667,1498333,1474167,1490500,1524167,1582000,1616000,1615666,1615333,1595000,1591667,1558667,1529333,1499667,1491333,1524281,1557948,1605614,1628444,1628444,1618713,1589602,1589269,1592667,1582000,1545315
394619,57,"Fresno, CA",msa,CA,296167,297857,302823,306657,309966,308150,306483,304817,305000,305000,303331,301664,301631,306633,313300,320000,324833,326150,326117,322950,319967,318333,316667,318000,319667,324333,327833,332000,337283,343783,344617,343000,342667,342667,345983,346648,352982,359655,369657,378323,384667,386333,388000,391333,396333,406333,406650,406283,406283,416300,429645,433545,433545,430565,428332,426665,423000,421333,421333,423333,426333,427967,430267,436933,443300,447650,446317,444983,442833,439928,436928,437095,439295,443628,447295,451133,451467,451467,450000,451667,451667,453333
394357,63,"Bakersfield, CA",msa,CA,256633,261800,266133,267467,268667,266900,263567,258867,256300,254633,253000,252833,254800,259800,263300,266333,267333,267333,264333,261633,259917,259900,259933,261650,264967,268300,271633,273650,278650,283633,291317,295313,298630,295630,291950,288616,290283,294967,301667,308333,315000,318333,320000,323317,326650,331650,335000,341633,348300,359292,370992,379992,384000,382333,380000,376667,371667,368997,365663,367297,369967,375950,379283,380617,379633,378000,376633,372967,372967,371333,371633,369967,371633,376667,385000,390000,390000,388000,387333,387333,386000,383300
394952,71,"Oxnard, CA",msa,CA,751450,751450,751600,749433,749467,742500,732667,724300,719633,713267,706600,709900,718233,726267,732783,740817,747817,750500,762500,775750,791250,796242,797992,797992,799500,801133,801433,803267,813275,829642,836292,826150,809483,807833,817666,831000,835817,839483,851483,851333,859667,851317,856650,859983,868333,876633,877967,877967,884633,891300,901300,901300,901300,891300,884633,881633,885967,884233,884400,899900,916667,946317,961150,982633,989150,995650,998667,997333,997823,996657,996657,988333,986333,987667,996000,999333,999666,999333,998000,993333,992000,992000
395134,77,"Stockton, CA",msa,CA,378000,378333,380000,385000,390000,390000,388000,382965,381298,381631,381650,379650,381283,387957,400623,408990,415333,416500,415983,409650,409483,410300,410200,406867,406567,411667,418083,422983,432983,441233,444665,446332,446632,449633,447133,453500,463500,482148,492381,500548,511067,519500,526667,525947,527281,530614,535580,542580,559405,578158,594825,599633,599633,594633,586333,575000,563333,551666,543308,543248,543544,553236,559629,572667,576333,578333,575000,573333,568167,561492,549825,546325,549640,562473,576140,589148,588481,585246,573932,570098,565000,566667
394871,103,"Modesto, CA",msa,CA,342613,346000,351333,351667,350317,348233,344898,341248,336664,336152,337486,338986,339500,343133,348283,353917,357282,360598,361598,361567,361583,362433,362466,364050,367025,371842,371908,374750,377833,386200,392567,397967,399617,403950,407317,407333,413300,423267,436417,439783,441483,445000,451633,456600,463233,468267,474615,477798,482465,487650,494167,494467,489600,481600,474300,470817,470725,474715,478232,481657,485000,491666,496665,503332,503331,501665,496665,496000,497333,498967,499300,499633,504666,513333,521667,524163,518912,517912,515082,517000,509666,508316
395068,112,"Santa Rosa, CA",msa,CA,757967,749600,751133,747800,741167,725249,717916,707583,705000,699000,694022,694022,707355,732333,761000,776333,781667,770000,758333,758333,771333,782000,773667,769481,775148,790148,786333,778333,775833,787167,795000,812467,825800,834633,821325,812325,803658,812000,824667,831333,822967,805967,812633,829000,852333,865000,865083,862083,878083,894333,907333,898667,899000,897667,894333,889315,887315,887277,884296,887629,891000,907667,924333,941333,945383,929049,926549,930667,939000,933167,913317,913317,917650,952667,960667,977667,962667,956333,950000,946500,961500,963000
395195,119,"Visalia, CA",msa,CA,244800,251500,259467,265967,269133,266167,264167,260992,260958,258292,257967,257967,262762,266395,270595,273800,275467,276267,274933,272283,267317,263983,263983,263950,265283,266300,271333,274966,283283,289950,299967,308283,316283,319300,316000,314667,315000,320000,326667,327167,326500,323167,325667,331333,339633,346633,349967,356667,366633,375633,380600,380600,381417,379758,381458,379958,378317,374950,374967,379633,381333,386300,384966,386633,389667,389667,384333,376333,370333,369000,367000,371083,379383,389383,396267,399600,399900,399600,399300,399000,395967,394633
395183,123,"Vallejo, CA",msa,CA,462817,467783,471233,477900,478267,471667,464967,458300,457633,457333,458167,460500,464133,471292,477625,485992,492667,496333,495500,492167,490265,487765,481432,478333,480667,490167,496500,502500,508000,511633,508300,506633,511667,516667,519333,514629,519296,529629,545481,562148,572148,576000,579333,584667,591325,589492,587492,590500,604333,613000,618333,614967,614967,614967,610000,604666,596833,596467,596096,598596,593963,593000,596157,607807,609474,606648,599988,599655,595990,592667,589483,589817,586483,589667,593000,602455,607769,612269,614480,609166,601333,596000
753917,124,"Santa Maria, CA",msa,CA,1063667,1086167,1089500,1100833,1100833,1105833,1105000,1088000,1078500,1056667,1033667,1036500,1056667,1101667,1111667,1130000,1174667,1199667,1249333,1266000,1299000,1324333,1323000,1334167,1325167,1326833,1319167,1350500,1415500,1510667,1595000,1596333,1558000,1491333,1456667,1388333,1321667,1288333,1263167,1245667,1212333,1170833,1148333,1166500,1224500,1163500,1047000,1062333,1056667,1081833,1048500,1123333,1163166,1131500,1098333,1051667,1041667,1047500,1062167,1105500,1149667,1308333,1406667,1521667,1563333,1564666,1537166,1568833,1615583,1643750,1610417,1624000,1674167,1707500,1680500,1617167,1616167,1682000,1761167,1773833,1730667,1694667
